method,budget,trial,oracle_calls,seed_calls,boundary_calls,split_calls,recall,precision,num_pred_clips
expbin_proxy_q0.1_r2,1200,176,1200,809,384,7,0.1111111111111111,0.15384615384615385,13
expbin_proxy_q0.1_r3,1200,176,1200,816,374,10,0.1111111111111111,0.16666666666666666,12
expbin_proxy_q0.2_r1,1200,176,1202,748,416,38,0.1111111111111111,0.11764705882352941,17
expbin_proxy_q0.2_r2,1200,176,1202,741,415,46,0.1111111111111111,0.14285714285714285,14
expbin_proxy_q0.2_r3,1200,176,1200,733,413,54,0.1111111111111111,0.14285714285714285,14
expbin_proxy_q0.3_r1,1200,176,1200,754,368,78,0.05555555555555555,0.07692307692307693,13
expbin_proxy_q0.3_r2,1200,176,1200,677,396,127,0.05555555555555555,0.125,16
expbin_proxy_q0.3_r3,1200,176,1200,662,392,146,0.05555555555555555,0.125,16
frame_stitch,1200,177,1200,0,0,0,0.3888888888888889,0.11290322580645161,62
expbin_dense_split,1200,177,1202,21,120,1061,0.6111111111111112,1.0,23
expbin_proxy_q0.1_r1,1200,177,1200,785,386,29,0.16666666666666666,0.26666666666666666,15
expbin_proxy_q0.1_r2,1200,177,1200,782,386,32,0.16666666666666666,0.26666666666666666,15
expbin_proxy_q0.1_r3,1200,177,1201,780,386,35,0.16666666666666666,0.26666666666666666,15
expbin_proxy_q0.2_r1,1200,177,1200,802,356,42,0.16666666666666666,0.2857142857142857,14
expbin_proxy_q0.2_r2,1200,177,1200,786,362,52,0.16666666666666666,0.25,16
expbin_proxy_q0.2_r3,1200,177,1200,759,380,61,0.16666666666666666,0.2857142857142857,14
expbin_proxy_q0.3_r1,1200,177,1200,743,387,70,0.16666666666666666,0.26666666666666666,15
expbin_proxy_q0.3_r2,1200,177,1200,722,383,95,0.16666666666666666,0.26666666666666666,15
expbin_proxy_q0.3_r3,1200,177,1200,706,380,114,0.16666666666666666,0.26666666666666666,15
frame_stitch,1200,178,1200,0,0,0,0.2777777777777778,0.07936507936507936,63
expbin_dense_split,1200,178,1202,17,66,1119,0.7222222222222222,1.0,13
expbin_proxy_q0.1_r1,1200,178,1200,813,365,22,0.1111111111111111,0.17647058823529413,17
expbin_proxy_q0.1_r2,1200,178,1200,839,333,28,0.1111111111111111,0.23076923076923078,13
expbin_proxy_q0.1_r3,1200,178,1200,825,342,33,0.1111111111111111,0.16666666666666666,12
expbin_proxy_q0.2_r1,1200,178,1200,843,299,58,0.1111111111111111,0.3333333333333333,9
expbin_proxy_q0.2_r2,1200,178,1200,817,314,69,0.1111111111111111,0.15384615384615385,13
expbin_proxy_q0.2_r3,1200,178,1200,809,314,77,0.1111111111111111,0.15384615384615385,13
expbin_proxy_q0.3_r1,1200,178,1200,795,316,89,0.16666666666666666,0.25,16
expbin_proxy_q0.3_r2,1200,178,1200,793,295,112,0.16666666666666666,0.2857142857142857,14
expbin_proxy_q0.3_r3,1200,178,1200,776,295,129,0.16666666666666666,0.2857142857142857,14
frame_stitch,1200,179,1200,0,0,0,0.16666666666666666,0.046153846153846156,65
expbin_dense_split,1200,179,1202,6,86,1110,0.7222222222222222,0.9375,16
expbin_proxy_q0.1_r1,1200,179,1200,907,289,4,0.05555555555555555,0.1,10
expbin_proxy_q0.1_r2,1200,179,1200,905,289,6,0.05555555555555555,0.1,10
expbin_proxy_q0.1_r3,1200,179,1200,904,288,8,0.05555555555555555,0.1,10
expbin_proxy_q0.2_r1,1200,179,1200,895,280,25,0.05555555555555555,0.1,10
expbin_proxy_q0.2_r2,1200,179,1200,888,280,32,0.05555555555555555,0.1,10
expbin_proxy_q0.2_r3,1200,179,1200,882,280,38,0.05555555555555555,0.1,10
expbin_proxy_q0.3_r1,1200,179,1200,855,273,72,0.05555555555555555,0.1111111111111111,9
expbin_proxy_q0.3_r2,1200,179,1202,815,289,98,0.05555555555555555,0.1,10
expbin_proxy_q0.3_r3,1200,179,1202,795,289,118,0.05555555555555555,0.1,10
frame_stitch,1200,180,1200,0,0,0,0.5555555555555556,0.15384615384615385,65
expbin_dense_split,1200,180,1202,24,121,1057,0.7777777777777778,1.0,16
expbin_proxy_q0.1_r1,1200,180,1202,769,369,64,0.16666666666666666,0.2631578947368421,19
expbin_proxy_q0.1_r2,1200,180,1200,845,317,38,0.1111111111111111,0.2,15
expbin_proxy_q0.1_r3,1200,180,1200,857,299,44,0.1111111111111111,0.14285714285714285,14
expbin_proxy_q0.2_r1,1200,180,1200,752,378,70,0.16666666666666666,0.2857142857142857,14
expbin_proxy_q0.2_r2,1200,180,1200,768,349,83,0.1111111111111111,0.14285714285714285,14
expbin_proxy_q0.2_r3,1200,180,1200,757,351,92,0.16666666666666666,0.2,15
expbin_proxy_q0.3_r1,1200,180,1200,669,356,175,0.16666666666666666,0.21052631578947367,19
expbin_proxy_q0.3_r2,1200,180,1200,727,326,147,0.16666666666666666,0.23076923076923078,13
expbin_proxy_q0.3_r3,1200,180,1200,707,325,168,0.16666666666666666,0.23076923076923078,13
frame_stitch,1200,181,1200,0,0,0,0.3888888888888889,0.11290322580645161,62
expbin_dense_split,1200,181,1202,14,91,1097,0.6666666666666666,1.0,17
expbin_proxy_q0.1_r1,1200,181,1200,756,430,14,0.1111111111111111,0.1875,16
expbin_proxy_q0.1_r2,1200,181,1200,752,429,19,0.1111111111111111,0.1875,16
expbin_proxy_q0.1_r3,1200,181,1200,787,390,23,0.1111111111111111,0.15384615384615385,13
expbin_proxy_q0.2_r1,1200,181,1200,773,386,41,0.1111111111111111,0.1875,16
expbin_proxy_q0.2_r2,1200,181,1200,799,337,64,0.1111111111111111,0.2222222222222222,9
expbin_proxy_q0.2_r3,1200,181,1202,816,325,61,0.1111111111111111,0.2,10
expbin_proxy_q0.3_r1,1200,181,1200,692,425,83,0.1111111111111111,0.125,16
expbin_proxy_q0.3_r2,1200,181,1202,668,425,109,0.1111111111111111,0.125,16
expbin_proxy_q0.3_r3,1200,181,1202,655,420,127,0.1111111111111111,0.125,16
frame_stitch,1200,182,1200,0,0,0,0.3333333333333333,0.0967741935483871,62
expbin_dense_split,1200,182,1202,12,58,1132,0.7222222222222222,1.0,13
expbin_proxy_q0.1_r1,1200,182,1200,839,335,26,0.1111111111111111,0.2727272727272727,11
expbin_proxy_q0.1_r2,1200,182,1200,820,347,33,0.1111111111111111,0.25,12
expbin_proxy_q0.1_r3,1200,182,1200,873,292,35,0.1111111111111111,0.18181818181818182,11
expbin_proxy_q0.2_r1,1200,182,1200,835,301,64,0.1111111111111111,0.25,16
expbin_proxy_q0.2_r2,1200,182,1200,819,312,69,0.1111111111111111,0.25,12
expbin_proxy_q0.2_r3,1200,182,1200,797,327,76,0.1111111111111111,0.25,12
expbin_proxy_q0.3_r1,1200,182,1200,815,314,71,0.1111111111111111,0.15384615384615385,13
expbin_proxy_q0.3_r2,1200,182,1200,782,325,93,0.1111111111111111,0.16666666666666666,12
expbin_proxy_q0.3_r3,1200,182,1200,765,325,110,0.1111111111111111,0.16666666666666666,12
frame_stitch,1200,183,1200,0,0,0,0.3333333333333333,0.10526315789473684,57
expbin_dense_split,1200,183,1202,8,36,1158,0.2777777777777778,1.0,5
expbin_proxy_q0.1_r1,1200,183,1200,1018,152,30,0.05555555555555555,0.16666666666666666,6
expbin_proxy_q0.1_r2,1200,183,1200,1033,129,38,0.05555555555555555,0.16666666666666666,6
expbin_proxy_q0.1_r3,1200,183,1200,1038,118,44,0.1111111111111111,0.4,5
expbin_proxy_q0.2_r1,1200,183,1200,958,166,76,0.05555555555555555,0.4,5
expbin_proxy_q0.2_r2,1200,183,1200,968,149,83,0.05555555555555555,0.16666666666666666,6
expbin_proxy_q0.2_r3,1200,183,1200,988,121,91,0.05555555555555555,0.2,5
expbin_proxy_q0.3_r1,1200,183,1200,901,142,157,0.05555555555555555,0.2857142857142857,7
expbin_proxy_q0.3_r2,1200,183,1200,931,122,147,0.1111111111111111,0.2857142857142857,7
expbin_proxy_q0.3_r3,1200,183,1200,910,122,168,0.1111111111111111,0.2857142857142857,7
frame_stitch,1200,184,1200,0,0,0,0.4444444444444444,0.1509433962264151,53
expbin_dense_split,1200,184,1202,7,79,1116,0.3888888888888889,1.0,7
expbin_proxy_q0.1_r1,1200,184,1200,924,246,30,0.05555555555555555,0.125,8
expbin_proxy_q0.1_r2,1200,184,1200,883,279,38,0.05555555555555555,0.15384615384615385,13
expbin_proxy_q0.1_r3,1200,184,1200,871,285,44,0.05555555555555555,0.09090909090909091,11
expbin_proxy_q0.2_r1,1200,184,1202,852,284,66,0.05555555555555555,0.18181818181818182,11
expbin_proxy_q0.2_r2,1200,184,1200,881,243,76,0.05555555555555555,0.1,10
expbin_proxy_q0.2_r3,1200,184,1200,878,239,83,0.05555555555555555,0.1,10
expbin_proxy_q0.3_r1,1200,184,1200,824,261,115,0.05555555555555555,0.09090909090909091,11
expbin_proxy_q0.3_r2,1200,184,1200,827,232,141,0.05555555555555555,0.1111111111111111,9
expbin_proxy_q0.3_r3,1200,184,1200,807,232,161,0.05555555555555555,0.1111111111111111,9
frame_stitch,1200,185,1200,0,0,0,0.2222222222222222,0.05970149253731343,67
expbin_dense_split,1200,185,1202,3,36,1163,0.3888888888888889,1.0,7
expbin_proxy_q0.1_r1,1200,185,1200,1040,136,24,0.05555555555555555,0.16666666666666666,6
expbin_proxy_q0.1_r2,1200,185,1200,1021,151,28,0.05555555555555555,0.16666666666666666,6
expbin_proxy_q0.1_r3,1200,185,1200,1021,147,32,0.05555555555555555,0.25,4
expbin_proxy_q0.2_r1,1200,185,1200,1034,112,54,0.05555555555555555,0.2,5
expbin_proxy_q0.2_r2,1200,185,1200,1010,126,64,0.05555555555555555,0.16666666666666666,6
expbin_proxy_q0.2_r3,1200,185,1200,1011,117,72,0.05555555555555555,0.2,5
expbin_proxy_q0.3_r1,1200,185,1200,951,173,76,0.05555555555555555,0.3333333333333333,6
expbin_proxy_q0.3_r2,1200,185,1200,928,173,99,0.05555555555555555,0.3333333333333333,6
expbin_proxy_q0.3_r3,1200,185,1200,911,173,116,0.05555555555555555,0.3333333333333333,6
frame_stitch,1200,186,1200,0,0,0,0.2777777777777778,0.08196721311475409,61
expbin_dense_split,1200,186,1202,14,52,1136,0.5,1.0,9
expbin_proxy_q0.1_r1,1200,186,1200,900,270,30,0.05555555555555555,0.15384615384615385,13
expbin_proxy_q0.1_r2,1200,186,1200,893,269,38,0.05555555555555555,0.2,10
expbin_proxy_q0.1_r3,1200,186,1200,918,238,44,0.05555555555555555,0.125,8
expbin_proxy_q0.2_r1,1200,186,1200,887,243,70,0.05555555555555555,0.18181818181818182,11
expbin_proxy_q0.2_r2,1200,186,1200,869,248,83,0.05555555555555555,0.125,8
expbin_proxy_q0.2_r3,1200,186,1200,887,222,91,0.05555555555555555,0.1111111111111111,9
expbin_proxy_q0.3_r1,1200,186,1200,804,275,121,0.05555555555555555,0.07692307692307693,13
expbin_proxy_q0.3_r2,1200,186,1200,783,269,148,0.05555555555555555,0.1,10
expbin_proxy_q0.3_r3,1200,186,1200,762,269,169,0.05555555555555555,0.1,10
frame_stitch,1200,187,1200,0,0,0,0.5555555555555556,0.1724137931034483,58
expbin_dense_split,1200,187,1202,4,62,1136,0.7777777777777778,0.9333333333333333,15
expbin_proxy_q0.1_r1,1200,187,1200,881,314,5,0.1111111111111111,0.25,12
expbin_proxy_q0.1_r2,1200,187,1200,880,312,8,0.1111111111111111,0.25,12
expbin_proxy_q0.1_r3,1200,187,1202,881,311,10,0.1111111111111111,0.23076923076923078,13
expbin_proxy_q0.2_r1,1200,187,1200,874,298,28,0.1111111111111111,0.2,10
expbin_proxy_q0.2_r2,1200,187,1200,859,304,37,0.1111111111111111,0.2,10
expbin_proxy_q0.2_r3,1200,187,1201,852,304,45,0.1111111111111111,0.2,10
expbin_proxy_q0.3_r1,1200,187,1200,802,336,62,0.1111111111111111,0.25,12
expbin_proxy_q0.3_r2,1200,187,1200,789,326,85,0.1111111111111111,0.25,12
expbin_proxy_q0.3_r3,1200,187,1200,770,326,104,0.1111111111111111,0.25,12
frame_stitch,1200,188,1200,0,0,0,0.2222222222222222,0.05970149253731343,67
expbin_dense_split,1200,188,1202,27,107,1068,0.7222222222222222,1.0,27
expbin_proxy_q0.1_r1,1200,188,1200,766,422,12,0.16666666666666666,0.21052631578947367,19
expbin_proxy_q0.1_r2,1200,188,1200,762,421,17,0.16666666666666666,0.21052631578947367,19
expbin_proxy_q0.1_r3,1200,188,1200,806,375,19,0.1111111111111111,0.2,15
expbin_proxy_q0.2_r1,1200,188,1200,810,346,44,0.1111111111111111,0.21428571428571427,14
expbin_proxy_q0.2_r2,1200,188,1200,751,316,133,0.1111111111111111,0.2,15
expbin_proxy_q0.2_r3,1200,188,1200,722,333,145,0.1111111111111111,0.2,15
expbin_proxy_q0.3_r1,1200,188,1200,740,368,92,0.1111111111111111,0.2,15
expbin_proxy_q0.3_r2,1200,188,1200,742,338,120,0.1111111111111111,0.17647058823529413,17
expbin_proxy_q0.3_r3,1200,188,1200,722,337,141,0.1111111111111111,0.17647058823529413,17
frame_stitch,1200,189,1200,0,0,0,0.5,0.14516129032258066,62
expbin_dense_split,1200,189,1202,5,64,1133,0.7222222222222222,0.9285714285714286,14
expbin_proxy_q0.1_r1,1200,189,1200,997,187,16,0.05555555555555555,0.2,5
expbin_proxy_q0.1_r2,1200,189,1200,993,186,21,0.05555555555555555,0.2,5
expbin_proxy_q0.1_r3,1200,189,1200,1014,157,29,0.05555555555555555,0.2,5
expbin_proxy_q0.2_r1,1200,189,1200,977,182,41,0.05555555555555555,0.2857142857142857,7
expbin_proxy_q0.2_r2,1200,189,1200,985,168,47,0.05555555555555555,0.16666666666666666,6
expbin_proxy_q0.2_r3,1200,189,1200,978,168,54,0.05555555555555555,0.16666666666666666,6
expbin_proxy_q0.3_r1,1200,189,1200,957,150,93,0.05555555555555555,0.16666666666666666,6
expbin_proxy_q0.3_r2,1200,189,1200,931,150,119,0.05555555555555555,0.16666666666666666,6
expbin_proxy_q0.3_r3,1200,189,1201,914,150,137,0.05555555555555555,0.16666666666666666,6
frame_stitch,1200,190,1200,0,0,0,0.2777777777777778,0.07936507936507936,63
expbin_dense_split,1200,190,1202,2,37,1163,0.3333333333333333,1.0,6
expbin_proxy_q0.1_r1,1200,190,1200,1032,165,3,0.1111111111111111,0.5,4
expbin_proxy_q0.1_r2,1200,190,1200,1030,165,5,0.1111111111111111,0.5,4
expbin_proxy_q0.1_r3,1200,190,1200,1028,165,7,0.1111111111111111,0.5,4
expbin_proxy_q0.2_r1,1200,190,1200,985,154,61,0.1111111111111111,0.375,8
expbin_proxy_q0.2_r2,1200,190,1200,992,139,69,0.1111111111111111,0.375,8
expbin_proxy_q0.2_r3,1200,190,1200,979,143,78,0.1111111111111111,0.375,8
expbin_proxy_q0.3_r1,1200,190,1200,974,159,67,0.1111111111111111,0.3333333333333333,6
expbin_proxy_q0.3_r2,1200,190,1200,950,158,92,0.1111111111111111,0.3333333333333333,6
expbin_proxy_q0.3_r3,1200,190,1200,936,153,111,0.1111111111111111,0.3333333333333333,6
frame_stitch,1200,191,1200,0,0,0,0.4444444444444444,0.13333333333333333,60
expbin_dense_split,1200,191,1202,17,115,1070,0.3888888888888889,1.0,14
expbin_proxy_q0.1_r1,1200,191,1200,1016,154,30,0.05555555555555555,0.14285714285714285,7
expbin_proxy_q0.1_r2,1200,191,1200,1004,158,38,0.05555555555555555,0.14285714285714285,7
expbin_proxy_q0.1_r3,1200,191,1200,1025,132,43,0.05555555555555555,0.14285714285714285,7
expbin_proxy_q0.2_r1,1200,191,1200,989,142,69,0.05555555555555555,0.4,5
expbin_proxy_q0.2_r2,1200,191,1200,992,127,81,0.05555555555555555,0.16666666666666666,6
expbin_proxy_q0.2_r3,1200,191,1200,974,137,89,0.05555555555555555,0.14285714285714285,7
expbin_proxy_q0.3_r1,1200,191,1200,946,139,115,0.05555555555555555,0.16666666666666666,6
expbin_proxy_q0.3_r2,1200,191,1200,937,125,138,0.05555555555555555,0.14285714285714285,7
expbin_proxy_q0.3_r3,1200,191,1200,917,125,158,0.05555555555555555,0.14285714285714285,7
frame_stitch,1200,192,1200,0,0,0,0.4444444444444444,0.13333333333333333,60
expbin_dense_split,1200,192,1202,5,68,1129,0.7222222222222222,1.0,13
expbin_proxy_q0.1_r1,1200,192,1200,816,354,30,0.05555555555555555,0.06666666666666667,15
expbin_proxy_q0.1_r2,1200,192,1200,821,341,38,0.1111111111111111,0.25,12
expbin_proxy_q0.1_r3,1200,192,1200,816,340,44,0.1111111111111111,0.16666666666666666,12
expbin_proxy_q0.2_r1,1200,192,1200,773,356,71,0.1111111111111111,0.23076923076923078,13
expbin_proxy_q0.2_r2,1200,192,1200,707,409,84,0.2222222222222222,0.23529411764705882,17
expbin_proxy_q0.2_r3,1200,192,1200,826,281,93,0.1111111111111111,0.2222222222222222,9
expbin_proxy_q0.3_r1,1200,192,1200,747,330,123,0.1111111111111111,0.16666666666666666,12
expbin_proxy_q0.3_r2,1200,192,1200,700,350,150,0.1111111111111111,0.13333333333333333,15
expbin_proxy_q0.3_r3,1200,192,1200,691,338,171,0.1111111111111111,0.14285714285714285,14
frame_stitch,1200,193,1200,0,0,0,0.2222222222222222,0.07272727272727272,55
expbin_dense_split,1200,193,1202,2,62,1138,0.6666666666666666,1.0,12
expbin_proxy_q0.1_r1,1200,193,1200,871,297,32,0.1111111111111111,0.16666666666666666,12
expbin_proxy_q0.1_r2,1200,193,1200,811,348,41,0.1111111111111111,0.125,16
expbin_proxy_q0.1_r3,1200,193,1200,767,385,48,0.1111111111111111,0.16666666666666666,18
expbin_proxy_q0.2_r1,1200,193,1200,773,347,80,0.1111111111111111,0.2222222222222222,18
expbin_proxy_q0.2_r2,1200,193,1200,789,317,94,0.1111111111111111,0.17647058823529413,17
expbin_proxy_q0.2_r3,1200,193,1200,732,360,108,0.16666666666666666,0.23529411764705882,17
expbin_proxy_q0.3_r1,1200,193,1200,721,348,131,0.1111111111111111,0.16666666666666666,12
expbin_proxy_q0.3_r2,1200,193,1200,706,330,164,0.1111111111111111,0.2222222222222222,18
expbin_proxy_q0.3_r3,1200,193,1200,645,372,183,0.2222222222222222,0.29411764705882354,17
frame_stitch,1200,194,1200,0,0,0,0.3333333333333333,0.09375,64
expbin_dense_split,1200,194,1202,7,64,1131,0.7222222222222222,1.0,13
expbin_proxy_q0.1_r1,1200,194,1200,805,365,30,0.1111111111111111,0.18181818181818182,11
expbin_proxy_q0.1_r2,1200,194,1200,931,231,38,0.05555555555555555,0.2,10
expbin_proxy_q0.1_r3,1200,194,1200,839,316,45,0.1111111111111111,0.15384615384615385,13
expbin_proxy_q0.2_r1,1200,194,1200,849,283,68,0.1111111111111111,0.25,12
expbin_proxy_q0.2_r2,1200,194,1200,885,236,79,0.05555555555555555,0.125,8
expbin_proxy_q0.2_r3,1200,194,1200,788,324,88,0.05555555555555555,0.08333333333333333,12
expbin_proxy_q0.3_r1,1200,194,1200,756,326,118,0.1111111111111111,0.13333333333333333,15
expbin_proxy_q0.3_r2,1200,194,1200,778,277,145,0.05555555555555555,0.07692307692307693,13
expbin_proxy_q0.3_r3,1200,194,1200,758,277,165,0.05555555555555555,0.07692307692307693,13
frame_stitch,1200,195,1200,0,0,0,0.4444444444444444,0.11940298507462686,67
expbin_dense_split,1200,195,1202,11,71,1120,0.6111111111111112,1.0,11
expbin_proxy_q0.1_r1,1200,195,1200,1003,190,7,0.05555555555555555,0.14285714285714285,7
expbin_proxy_q0.1_r2,1200,195,1200,1000,190,10,0.05555555555555555,0.14285714285714285,7
expbin_proxy_q0.1_r3,1200,195,1200,997,190,13,0.05555555555555555,0.14285714285714285,7
expbin_proxy_q0.2_r1,1200,195,1200,976,180,44,0.05555555555555555,0.2,10
expbin_proxy_q0.2_r2,1200,195,1200,966,181,53,0.05555555555555555,0.2222222222222222,9
expbin_proxy_q0.2_r3,1200,195,1200,960,181,59,0.05555555555555555,0.2222222222222222,9
expbin_proxy_q0.3_r1,1200,195,1200,924,198,78,0.05555555555555555,0.14285714285714285,7
expbin_proxy_q0.3_r2,1200,195,1200,905,191,104,0.05555555555555555,0.14285714285714285,7
expbin_proxy_q0.3_r3,1200,195,1200,882,196,122,0.05555555555555555,0.14285714285714285,7
frame_stitch,1200,196,1200,0,0,0,0.16666666666666666,0.05172413793103448,58
expbin_dense_split,1200,196,1202,6,58,1138,0.6111111111111112,1.0,11
expbin_proxy_q0.1_r1,1200,196,1200,875,276,49,0.05555555555555555,0.2727272727272727,11
expbin_proxy_q0.1_r2,1200,196,1200,907,236,57,0.05555555555555555,0.2727272727272727,11
expbin_proxy_q0.1_r3,1200,196,1202,896,291,15,0.05555555555555555,0.14285714285714285,7
expbin_proxy_q0.2_r1,1200,196,1200,843,312,45,0.1111111111111111,0.2727272727272727,11
expbin_proxy_q0.2_r2,1200,196,1200,822,322,56,0.1111111111111111,0.15384615384615385,13
expbin_proxy_q0.2_r3,1200,196,1200,815,322,63,0.1111111111111111,0.15384615384615385,13
expbin_proxy_q0.3_r1,1200,196,1200,867,258,75,0.05555555555555555,0.125,8
expbin_proxy_q0.3_r2,1200,196,1200,849,251,100,0.05555555555555555,0.125,8
expbin_proxy_q0.3_r3,1200,196,1200,831,249,120,0.05555555555555555,0.125,8
frame_stitch,1200,197,1200,0,0,0,0.2777777777777778,0.07936507936507936,63
expbin_dense_split,1200,197,1202,18,94,1090,0.6666666666666666,1.0,12
expbin_proxy_q0.1_r1,1200,197,1200,760,410,30,0.1111111111111111,0.125,16
expbin_proxy_q0.1_r2,1200,197,1200,775,388,37,0.1111111111111111,0.17647058823529413,17
expbin_proxy_q0.1_r3,1200,197,1200,810,347,43,0.1111111111111111,0.14285714285714285,14
expbin_proxy_q0.2_r1,1200,197,1200,758,372,70,0.1111111111111111,0.1875,16
expbin_proxy_q0.2_r2,1200,197,1200,793,326,81,0.1111111111111111,0.14285714285714285,14
expbin_proxy_q0.2_r3,1200,197,1200,769,341,90,0.1111111111111111,0.2,15
expbin_proxy_q0.3_r1,1200,197,1200,730,350,120,0.1111111111111111,0.16666666666666666,12
expbin_proxy_q0.3_r2,1200,197,1200,727,326,147,0.1111111111111111,0.125,16
expbin_proxy_q0.3_r3,1200,197,1200,707,326,167,0.1111111111111111,0.125,16
frame_stitch,1200,198,1200,0,0,0,0.2777777777777778,0.08196721311475409,61
expbin_dense_split,1200,198,1202,9,80,1113,0.6111111111111112,0.9230769230769231,13
expbin_proxy_q0.1_r1,1200,198,1200,863,304,33,0.1111111111111111,0.16666666666666666,12
expbin_proxy_q0.1_r2,1200,198,1200,912,246,42,0.1111111111111111,0.2222222222222222,9
expbin_proxy_q0.1_r3,1200,198,1200,960,191,49,0.1111111111111111,0.3333333333333333,9
expbin_proxy_q0.2_r1,1200,198,1200,752,369,79,0.16666666666666666,0.2857142857142857,14
expbin_proxy_q0.2_r2,1200,198,1201,777,329,95,0.16666666666666666,0.2727272727272727,11
expbin_proxy_q0.2_r3,1200,198,1200,855,236,109,0.1111111111111111,0.2,10
expbin_proxy_q0.3_r1,1200,198,1200,774,290,136,0.1111111111111111,0.1875,16
expbin_proxy_q0.3_r2,1200,198,1200,720,313,167,0.16666666666666666,0.1875,16
expbin_proxy_q0.3_r3,1200,198,1200,810,199,191,0.1111111111111111,0.18181818181818182,11
frame_stitch,1200,199,1200,0,0,0,0.5,0.15,60
expbin_dense_split,1200,199,1202,12,83,1107,0.7222222222222222,1.0,24
expbin_proxy_q0.1_r1,1200,199,1200,821,374,5,0.16666666666666666,0.1875,16
expbin_proxy_q0.1_r2,1200,199,1200,819,374,7,0.16666666666666666,0.1875,16
expbin_proxy_q0.1_r3,1200,199,1200,816,374,10,0.16666666666666666,0.1875,16
expbin_proxy_q0.2_r1,1200,199,1200,849,322,29,0.1111111111111111,0.2,10
expbin_proxy_q0.2_r2,1200,199,1200,844,322,34,0.1111111111111111,0.2,10
expbin_proxy_q0.2_r3,1200,199,1200,838,322,40,0.1111111111111111,0.2,10
expbin_proxy_q0.3_r1,1200,199,1200,14,92,1094,0.1111111111111111,0.375,8
